CODIGO,DESCRICAO,NIVEL_1,MES_NUM,demanda_projetada
428359,MAO FRANCESA ACO 40CM FORTE       PT,Q - BASICOS CONSTRUCAO,10,71.06490673570858
428359,MAO FRANCESA ACO 40CM FORTE       PT,Q - BASICOS CONSTRUCAO,11,70.48471178027523
428359,MAO FRANCESA ACO 40CM FORTE       PT,Q - BASICOS CONSTRUCAO,12,97.77669209013926
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,1,22.67054477691929
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,2,16.612521277385163
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,3,11.532605776762622
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,4,9.240746905894603
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,5,3.9239474599889
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,6,0.7125705192159663
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,7,0.0
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,8,0.0
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,9,0.0
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,10,0.0
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,11,0.0
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,12,0.0
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,1,49.08425861031176
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,2,42.72141858029831
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,3,37.289134376107974
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,4,41.58816358973936
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,5,31.017088135621165
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,6,34.14292927877043
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,7,40.95597160266822
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,8,20.590773670627225
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,9,15.481229099844155
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,10,17.907526315355497
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,11,16.550843592048075
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,12,21.28916003595015
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,1,35.790030425712615
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,2,31.53814124456831
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,3,27.896635889148158
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,4,31.562828321473628
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,5,23.90884881966375
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,6,26.766534684487834
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,7,32.70427312230476
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,8,16.776968147824437
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,9,12.896520518803747
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,10,15.287691290330555
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,11,14.519478887523801
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,12,19.253710205394164
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,1,85.52727430140422
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,2,77.43080737802919
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,3,70.43010691051214
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,4,82.02194529968094
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,5,64.01870302360675
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,6,73.9283852934144
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,7,93.28350217267626
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,8,49.48148714946531
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,9,39.38400224276258
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,10,48.41084448255676
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,11,47.752119657978724
428365,SUPORTE P/TRILHO ACO         30CM BR,Q - BASICOS CONSTRUCAO,12,65.87838356186975
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,1,55.67849009309114
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,2,48.56462296028167
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,3,42.48808265239654
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,4,47.50699431888457
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,5,35.53019850097709
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,6,39.230876244032366
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,7,47.21894771559793
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,8,23.829149976500474
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,9,17.991712728502055
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,10,20.910530495798948
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,11,19.430766414630735
428366,SUPORTE P/TRILHO ACO         30CM PT,Q - BASICOS CONSTRUCAO,12,25.14820109004857
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,1,32.09744473486753
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,2,28.708882790920104
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,3,25.793082990460007
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,4,29.66334541016993
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,5,22.858184252838488
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,6,26.054770240519787
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,7,32.44255081258914
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,8,16.977603377336546
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,9,13.327925988835652
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,10,16.153852159071224
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,11,15.707037821881768
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,12,21.354324821279842
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,1,16.366018024554947
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,2,14.24498150545436
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,3,12.434128447629014
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,4,13.86823519323213
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,5,10.343623512726849
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,6,11.38661895299268
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,7,13.659538254767922
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,8,6.86782311859431
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,9,5.163960718673467
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,10,5.973766208494458
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,11,5.521700211908073
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,12,7.103253819704968
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,1,34.03340809208521
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,2,31.501905094863922
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,3,29.285093511654956
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,4,34.844367813059165
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,5,27.776552939915415
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,6,32.75003125025769
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,7,42.1793143083304
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,8,22.829771683473655
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,9,18.53605791604483
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,10,23.235808903437544
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,11,23.36729458521262
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,12,32.85839329150143
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,1,228.8989264423354
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,2,198.56742090551535
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,3,172.69132067381818
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,4,191.83550095234952
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,5,142.4466990987722
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,6,156.04004650434118
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,7,186.16248732261968
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,8,93.02464894994183
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,9,69.46009152450132
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,10,79.71712035884195
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,11,73.01454497481008
428421,MAO FRANCESA ACO 23CM FORTE       BR,Q - BASICOS CONSTRUCAO,12,92.93579597457092
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,1,116.6937963213338
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,2,138.14900163285841
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,3,124.58094293521295
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,4,138.9920775510233
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,5,183.47622617308699
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,6,141.13118411565657
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,7,121.83495041543337
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,8,139.6894777817351
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,9,83.86015486903433
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,10,161.17565343544427
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,11,123.45722838212707
428516,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,12,84.35759939845575
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,1,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,2,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,3,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,4,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,5,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,6,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,7,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,8,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,9,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,10,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,11,0.0
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,12,0.0
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,1,132.39597881567533
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,2,152.71958335004723
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,3,134.18395589060248
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,4,145.85428390232167
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,5,187.56998924771386
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,6,140.55012119151044
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,7,118.18736523064148
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,8,131.98236467264067
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,9,77.16473458929345
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,10,144.41998959855144
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,11,107.71057579953555
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,12,71.65141921395306
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,1,1.7227148634249616
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,2,1.6015149494805867
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,3,1.583600455558022
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,4,1.6940961089566642
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,5,1.3543232683459414
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,6,1.0263103056131504
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,7,1.0477089888610083
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,8,0.9050133471240256
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,9,0.638142563444352
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,10,0.5213912280268623
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,11,0.4735664990254227
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,12,0.21979057781466754
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,1,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,2,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,3,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,4,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,5,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,6,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,7,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,8,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,9,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,10,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,11,0.0
429046,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,12,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,1,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,2,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,3,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,4,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,5,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,6,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,7,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,8,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,9,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,10,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,11,0.0
429183,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,12,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,1,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,2,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,3,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,4,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,5,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,6,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,7,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,8,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,9,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,10,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,11,0.0
429201,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,12,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,1,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,2,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,3,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,4,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,5,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,6,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,7,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,8,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,9,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,10,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,11,0.0
429203,FOGAO PISO 4B TOP GLASS      BR MBIV,D - ELETROS,12,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,1,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,2,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,3,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,4,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,5,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,6,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,7,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,8,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,9,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,10,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,11,0.0
429204,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,12,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,1,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,2,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,3,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,4,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,5,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,6,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,7,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,8,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,9,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,10,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,11,0.0
429206,FOGAO PISO 4B PLUS           PT MBIV,D - ELETROS,12,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,1,3.540146636061749
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,2,0.6546909409799557
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,3,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,4,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,5,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,6,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,7,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,8,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,9,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,10,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,11,0.0
429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,12,0.0
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,1,6.187330911684084
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,2,4.265559625634145
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,3,3.369437211686312
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,4,3.169708605849177
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,5,3.3664561763198306
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,6,2.2761021043774563
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,7,2.076504930130135
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,8,1.4827008066609573
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,9,1.0389794284289378
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,10,0.9242732155193499
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,11,0.9088544426582815
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,12,0.4793436852715184
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,1,12380.697855978238
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,2,14588.70270699614
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,3,13095.793826496665
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,4,14545.213587515655
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,5,19116.00414744628
429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,6,14640.769336975063
